target,kernel,seed,mcmc,id,Ts,errors
Banana,uncorrectHMC,18,uncorrectHMC,18,700,4.555945077951329
Banana,uncorrectHMC,18,uncorrectHMC,18,800,4.150217433012878
Banana,uncorrectHMC,18,uncorrectHMC,18,900,6.260099202586965
Banana,uncorrectHMC,18,uncorrectHMC,18,1000,4.911469284212453
Banana,uncorrectHMC,18,uncorrectHMC,18,1100,4.002849440219617
Banana,uncorrectHMC,18,uncorrectHMC,18,1200,3.7785257732683366
Banana,uncorrectHMC,19,uncorrectHMC,19,10,1.3457017552097834e-12
Banana,uncorrectHMC,19,uncorrectHMC,19,20,1.4161377782134757e-7
Banana,uncorrectHMC,19,uncorrectHMC,19,50,6.609951619319711e-10
Banana,uncorrectHMC,19,uncorrectHMC,19,100,3.7937629071208824e-6
Banana,uncorrectHMC,19,uncorrectHMC,19,200,0.001749295529281116
Banana,uncorrectHMC,19,uncorrectHMC,19,300,7.389747428081965
Banana,uncorrectHMC,19,uncorrectHMC,19,400,2.893734243325727
Banana,uncorrectHMC,19,uncorrectHMC,19,500,2.5916549108604543
Banana,uncorrectHMC,19,uncorrectHMC,19,600,3.1121810378065438
Banana,uncorrectHMC,19,uncorrectHMC,19,700,2.6408625527866567
Banana,uncorrectHMC,19,uncorrectHMC,19,800,3.949737156374241
Banana,uncorrectHMC,19,uncorrectHMC,19,900,3.233050901816451
Banana,uncorrectHMC,19,uncorrectHMC,19,1000,4.5997714741052595
Banana,uncorrectHMC,19,uncorrectHMC,19,1100,3.5365490338819163
Banana,uncorrectHMC,19,uncorrectHMC,19,1200,2.271672619464355
Banana,uncorrectHMC,2,uncorrectHMC,2,10,4.247963418737342e-15
Banana,uncorrectHMC,2,uncorrectHMC,2,20,2.7529455121705658e-12
Banana,uncorrectHMC,2,uncorrectHMC,2,50,1.4636531727647271e-5
Banana,uncorrectHMC,2,uncorrectHMC,2,100,5.807397544324314e-5
Banana,uncorrectHMC,2,uncorrectHMC,2,200,3.082313105100095
Banana,uncorrectHMC,2,uncorrectHMC,2,300,4.366023008939729
Banana,uncorrectHMC,2,uncorrectHMC,2,400,7.007706173847616
Banana,uncorrectHMC,2,uncorrectHMC,2,500,3.550516847103505
Banana,uncorrectHMC,2,uncorrectHMC,2,600,1.8139830701864952
Banana,uncorrectHMC,2,uncorrectHMC,2,700,3.2964654205756263
Banana,uncorrectHMC,2,uncorrectHMC,2,800,15.133130615402044
Banana,uncorrectHMC,2,uncorrectHMC,2,900,5.686868078108361
Banana,uncorrectHMC,2,uncorrectHMC,2,1000,4.729713086034806
Banana,uncorrectHMC,2,uncorrectHMC,2,1100,3.877574769227812
Banana,uncorrectHMC,2,uncorrectHMC,2,1200,7.209650451471049
Banana,uncorrectHMC,20,uncorrectHMC,20,10,3.495806573748183e-13
Banana,uncorrectHMC,20,uncorrectHMC,20,20,1.467514288677472e-11
Banana,uncorrectHMC,20,uncorrectHMC,20,50,9.887927668853791e-11
Banana,uncorrectHMC,20,uncorrectHMC,20,100,3.549777738415348e-7
Banana,uncorrectHMC,20,uncorrectHMC,20,200,3.9314266095413926
Banana,uncorrectHMC,20,uncorrectHMC,20,300,4.656073360117879
Banana,uncorrectHMC,20,uncorrectHMC,20,400,2.7293365240364227
Banana,uncorrectHMC,20,uncorrectHMC,20,500,3.9287453091452273
Banana,uncorrectHMC,20,uncorrectHMC,20,600,0.6753983839540768
Banana,uncorrectHMC,20,uncorrectHMC,20,700,2.4379427593429845
Banana,uncorrectHMC,20,uncorrectHMC,20,800,8.641134179951008
Banana,uncorrectHMC,20,uncorrectHMC,20,900,13.776086663287817
Banana,uncorrectHMC,20,uncorrectHMC,20,1000,8.958686308084456
Banana,uncorrectHMC,20,uncorrectHMC,20,1100,8.202786278109492
Banana,uncorrectHMC,20,uncorrectHMC,20,1200,3.9670820407358667
Banana,uncorrectHMC,21,uncorrectHMC,21,10,1.0794208486912268e-14
Banana,uncorrectHMC,21,uncorrectHMC,21,20,3.6839499805118465e-11
Banana,uncorrectHMC,21,uncorrectHMC,21,50,4.0038023032082635e-9
Banana,uncorrectHMC,21,uncorrectHMC,21,100,6.303819419368705e-5
Banana,uncorrectHMC,21,uncorrectHMC,21,200,5.356808683452182
Banana,uncorrectHMC,21,uncorrectHMC,21,300,3.0026301988090105
Banana,uncorrectHMC,21,uncorrectHMC,21,400,3.9536594012562545
Banana,uncorrectHMC,21,uncorrectHMC,21,500,1.5900398185450604
Banana,uncorrectHMC,21,uncorrectHMC,21,600,5.700398511568974
Banana,uncorrectHMC,21,uncorrectHMC,21,700,4.911254554899296
Banana,uncorrectHMC,21,uncorrectHMC,21,800,5.020811724602536
Banana,uncorrectHMC,21,uncorrectHMC,21,900,4.740019109855039
Banana,uncorrectHMC,21,uncorrectHMC,21,1000,5.237808551574014
Banana,uncorrectHMC,21,uncorrectHMC,21,1100,4.609161554634244
Banana,uncorrectHMC,21,uncorrectHMC,21,1200,6.420349375335953
Banana,uncorrectHMC,22,uncorrectHMC,22,10,2.2420795869699336e-6
Banana,uncorrectHMC,22,uncorrectHMC,22,20,2.6348623908830185e-14
Banana,uncorrectHMC,22,uncorrectHMC,22,50,4.4174702484636285e-5
Banana,uncorrectHMC,22,uncorrectHMC,22,100,3.5171198434632115e-5
Banana,uncorrectHMC,22,uncorrectHMC,22,200,3.09110863776501
Banana,uncorrectHMC,22,uncorrectHMC,22,300,5.536276732739105
Banana,uncorrectHMC,22,uncorrectHMC,22,400,2.5078140847718435
Banana,uncorrectHMC,22,uncorrectHMC,22,500,2.916848635495614
Banana,uncorrectHMC,22,uncorrectHMC,22,600,5.993689043058116
Banana,uncorrectHMC,22,uncorrectHMC,22,700,3.241700016773791
Banana,uncorrectHMC,22,uncorrectHMC,22,800,5.205754416229449
Banana,uncorrectHMC,22,uncorrectHMC,22,900,3.7827283021335876
Banana,uncorrectHMC,22,uncorrectHMC,22,1000,4.253538761316089
Banana,uncorrectHMC,22,uncorrectHMC,22,1100,3.067276529169866
Banana,uncorrectHMC,22,uncorrectHMC,22,1200,7.7490327590707135
Banana,uncorrectHMC,23,uncorrectHMC,23,10,3.196849558789678e-14
Banana,uncorrectHMC,23,uncorrectHMC,23,20,6.326719854382028e-13
Banana,uncorrectHMC,23,uncorrectHMC,23,50,3.276810827278067e-6
Banana,uncorrectHMC,23,uncorrectHMC,23,100,5.05836806256966e-9
Banana,uncorrectHMC,23,uncorrectHMC,23,200,0.011678193679600286
Banana,uncorrectHMC,23,uncorrectHMC,23,300,3.9158225380628093
Banana,uncorrectHMC,23,uncorrectHMC,23,400,4.357313875639294
Banana,uncorrectHMC,23,uncorrectHMC,23,500,5.348772728909408
Banana,uncorrectHMC,23,uncorrectHMC,23,600,8.090576762842803
Banana,uncorrectHMC,23,uncorrectHMC,23,700,5.388503317950341
Banana,uncorrectHMC,23,uncorrectHMC,23,800,6.142052862260052
Banana,uncorrectHMC,23,uncorrectHMC,23,900,3.56424750471219
Banana,uncorrectHMC,23,uncorrectHMC,23,1000,6.8824045284840025
Banana,uncorrectHMC,23,uncorrectHMC,23,1100,11.623512168641973
Banana,uncorrectHMC,23,uncorrectHMC,23,1200,2.5268181513947643
Banana,uncorrectHMC,24,uncorrectHMC,24,10,5.0622517741749524e-14
Banana,uncorrectHMC,24,uncorrectHMC,24,20,8.088318737733677e-12
Banana,uncorrectHMC,24,uncorrectHMC,24,50,5.7691285678939725e-12
Banana,uncorrectHMC,24,uncorrectHMC,24,100,3.197898606728248e-6
Banana,uncorrectHMC,24,uncorrectHMC,24,200,8.715962794473178e-7
Banana,uncorrectHMC,24,uncorrectHMC,24,300,4.327892770594013
Banana,uncorrectHMC,24,uncorrectHMC,24,400,2.0288844615227823
Banana,uncorrectHMC,24,uncorrectHMC,24,500,9.352690391050482
Banana,uncorrectHMC,24,uncorrectHMC,24,600,1.6467661349988032
Banana,uncorrectHMC,24,uncorrectHMC,24,700,6.335754361777773
Banana,uncorrectHMC,24,uncorrectHMC,24,800,2.509476121669373
Banana,uncorrectHMC,24,uncorrectHMC,24,900,6.722125895218255
Banana,uncorrectHMC,24,uncorrectHMC,24,1000,4.73321491825005
Banana,uncorrectHMC,24,uncorrectHMC,24,1100,3.981415029752487
Banana,uncorrectHMC,24,uncorrectHMC,24,1200,5.078311941192171
Banana,uncorrectHMC,25,uncorrectHMC,25,10,8.546372732456755e-11
Banana,uncorrectHMC,25,uncorrectHMC,25,20,6.125900423366235e-7
Banana,uncorrectHMC,25,uncorrectHMC,25,50,1.1477715756528354e-5
Banana,uncorrectHMC,25,uncorrectHMC,25,100,2.552269050202716e-7
Banana,uncorrectHMC,25,uncorrectHMC,25,200,0.0004386592260047298
Banana,uncorrectHMC,25,uncorrectHMC,25,300,3.8357121960161793
Banana,uncorrectHMC,25,uncorrectHMC,25,400,3.932330485898855
Banana,uncorrectHMC,25,uncorrectHMC,25,500,6.11382274197259
Banana,uncorrectHMC,25,uncorrectHMC,25,600,6.118037668631416
Banana,uncorrectHMC,25,uncorrectHMC,25,700,7.670621410927284
Banana,uncorrectHMC,25,uncorrectHMC,25,800,3.2959186137465153
Banana,uncorrectHMC,25,uncorrectHMC,25,900,4.694941698021662
Banana,uncorrectHMC,25,uncorrectHMC,25,1000,5.85203050919484
Banana,uncorrectHMC,25,uncorrectHMC,25,1100,5.516180275558553
Banana,uncorrectHMC,25,uncorrectHMC,25,1200,2.291634293846174
Banana,uncorrectHMC,26,uncorrectHMC,26,10,4.231107870671399e-8
Banana,uncorrectHMC,26,uncorrectHMC,26,20,2.8670636358336007e-14
Banana,uncorrectHMC,26,uncorrectHMC,26,50,1.987256409259497e-9
Banana,uncorrectHMC,26,uncorrectHMC,26,100,0.0046803072049537466
Banana,uncorrectHMC,26,uncorrectHMC,26,200,3.18840682129512
Banana,uncorrectHMC,26,uncorrectHMC,26,300,2.4849225504929175
Banana,uncorrectHMC,26,uncorrectHMC,26,400,4.0836087724565076
Banana,uncorrectHMC,26,uncorrectHMC,26,500,4.595696686276138
Banana,uncorrectHMC,26,uncorrectHMC,26,600,1.8223889089767833
Banana,uncorrectHMC,26,uncorrectHMC,26,700,5.252072417127314
Banana,uncorrectHMC,26,uncorrectHMC,26,800,5.363009361286703
Banana,uncorrectHMC,26,uncorrectHMC,26,900,5.132572328582452
Banana,uncorrectHMC,26,uncorrectHMC,26,1000,6.633771117043268
Banana,uncorrectHMC,26,uncorrectHMC,26,1100,3.1259476141495703
Banana,uncorrectHMC,26,uncorrectHMC,26,1200,3.1243178639368128
Banana,uncorrectHMC,27,uncorrectHMC,27,10,8.366354184650148e-14
Banana,uncorrectHMC,27,uncorrectHMC,27,20,1.9679068745709296e-13
Banana,uncorrectHMC,27,uncorrectHMC,27,50,1.6407410751609457e-12
Banana,uncorrectHMC,27,uncorrectHMC,27,100,0.0006547350807195413
Banana,uncorrectHMC,27,uncorrectHMC,27,200,2.1668714227147277
Banana,uncorrectHMC,27,uncorrectHMC,27,300,0.006029185820807879
Banana,uncorrectHMC,27,uncorrectHMC,27,400,4.532202358206475
Banana,uncorrectHMC,27,uncorrectHMC,27,500,4.51441466849869
Banana,uncorrectHMC,27,uncorrectHMC,27,600,10.716032930815386
Banana,uncorrectHMC,27,uncorrectHMC,27,700,8.277563965518368
Banana,uncorrectHMC,27,uncorrectHMC,27,800,4.3030132823316025
Banana,uncorrectHMC,27,uncorrectHMC,27,900,4.9289710203901125
Banana,uncorrectHMC,27,uncorrectHMC,27,1000,8.345359605041239
Banana,uncorrectHMC,27,uncorrectHMC,27,1100,11.543817708926111
Banana,uncorrectHMC,27,uncorrectHMC,27,1200,4.8349994280445925
Banana,uncorrectHMC,28,uncorrectHMC,28,10,6.4353063052703335e-12
Banana,uncorrectHMC,28,uncorrectHMC,28,20,2.1564407200113927e-6
Banana,uncorrectHMC,28,uncorrectHMC,28,50,7.80400742035207e-11
Banana,uncorrectHMC,28,uncorrectHMC,28,100,4.5802747728031675e-7
Banana,uncorrectHMC,28,uncorrectHMC,28,200,4.094899134823661
Banana,uncorrectHMC,28,uncorrectHMC,28,300,0.2637987603275468
Banana,uncorrectHMC,28,uncorrectHMC,28,400,2.0587900710607845
Banana,uncorrectHMC,28,uncorrectHMC,28,500,7.90672056443473
Banana,uncorrectHMC,28,uncorrectHMC,28,600,3.1793571265101943
Banana,uncorrectHMC,28,uncorrectHMC,28,700,1.5151228470799591
Banana,uncorrectHMC,28,uncorrectHMC,28,800,4.850615320618375
Banana,uncorrectHMC,28,uncorrectHMC,28,900,4.745915585015406
Banana,uncorrectHMC,28,uncorrectHMC,28,1000,10.342875410766814
Banana,uncorrectHMC,28,uncorrectHMC,28,1100,2.2944066417688584
Banana,uncorrectHMC,28,uncorrectHMC,28,1200,6.058278534872663
Banana,uncorrectHMC,29,uncorrectHMC,29,10,4.095805194048e-15
Banana,uncorrectHMC,29,uncorrectHMC,29,20,6.894932224244563e-9
Banana,uncorrectHMC,29,uncorrectHMC,29,50,2.02130292723059e-7
Banana,uncorrectHMC,29,uncorrectHMC,29,100,2.6758548671420325e-6
Banana,uncorrectHMC,29,uncorrectHMC,29,200,1.3361899572507611e-5
Banana,uncorrectHMC,29,uncorrectHMC,29,300,1.6642810089192406
Banana,uncorrectHMC,29,uncorrectHMC,29,400,3.390792076109626
Banana,uncorrectHMC,29,uncorrectHMC,29,500,1.0883107812450767
Banana,uncorrectHMC,29,uncorrectHMC,29,600,4.692913325083826
Banana,uncorrectHMC,29,uncorrectHMC,29,700,4.488972280160806
Banana,uncorrectHMC,29,uncorrectHMC,29,800,7.851073981329588
Banana,uncorrectHMC,29,uncorrectHMC,29,900,7.42573691001639
Banana,uncorrectHMC,29,uncorrectHMC,29,1000,2.108631760676459
Banana,uncorrectHMC,29,uncorrectHMC,29,1100,5.163320905327913
Banana,uncorrectHMC,29,uncorrectHMC,29,1200,7.449227875476881
Banana,uncorrectHMC,3,uncorrectHMC,3,10,1.0066007184907497e-12
Banana,uncorrectHMC,3,uncorrectHMC,3,20,3.823524479475918e-9
Banana,uncorrectHMC,3,uncorrectHMC,3,50,3.9722238681474e-9
Banana,uncorrectHMC,3,uncorrectHMC,3,100,0.046247650867495174
Banana,uncorrectHMC,3,uncorrectHMC,3,200,5.157234469962719e-5
Banana,uncorrectHMC,3,uncorrectHMC,3,300,1.4998637356686366
Banana,uncorrectHMC,3,uncorrectHMC,3,400,3.7062105154831313
Banana,uncorrectHMC,3,uncorrectHMC,3,500,4.380930209150605
Banana,uncorrectHMC,3,uncorrectHMC,3,600,3.1802146721154507
Banana,uncorrectHMC,3,uncorrectHMC,3,700,2.4321205879775425
Banana,uncorrectHMC,3,uncorrectHMC,3,800,7.127402928705492
Banana,uncorrectHMC,3,uncorrectHMC,3,900,6.455422073446009
Banana,uncorrectHMC,3,uncorrectHMC,3,1000,1.0061805643592037
Banana,uncorrectHMC,3,uncorrectHMC,3,1100,3.8716115817759253
Banana,uncorrectHMC,3,uncorrectHMC,3,1200,6.4793586334821915
Banana,uncorrectHMC,30,uncorrectHMC,30,10,3.454203409104305e-14
Banana,uncorrectHMC,30,uncorrectHMC,30,20,3.1939637445388712e-9
Banana,uncorrectHMC,30,uncorrectHMC,30,50,0.034628202790313416
Banana,uncorrectHMC,30,uncorrectHMC,30,100,0.32478574115985953
Banana,uncorrectHMC,30,uncorrectHMC,30,200,0.21575470530757693
Banana,uncorrectHMC,30,uncorrectHMC,30,300,3.118323996215186
Banana,uncorrectHMC,30,uncorrectHMC,30,400,4.4212344911903285
Banana,uncorrectHMC,30,uncorrectHMC,30,500,5.134307897828093
Banana,uncorrectHMC,30,uncorrectHMC,30,600,4.684871998547727
Banana,uncorrectHMC,30,uncorrectHMC,30,700,4.029935481732909
Banana,uncorrectHMC,30,uncorrectHMC,30,800,4.027070955650887
Banana,uncorrectHMC,30,uncorrectHMC,30,900,6.630489959216159
Banana,uncorrectHMC,30,uncorrectHMC,30,1000,4.114929008682701
Banana,uncorrectHMC,30,uncorrectHMC,30,1100,2.9378532565940376
Banana,uncorrectHMC,30,uncorrectHMC,30,1200,5.518863699518331
Banana,uncorrectHMC,31,uncorrectHMC,31,10,2.7245741644605975e-15
Banana,uncorrectHMC,31,uncorrectHMC,31,20,4.211059030709647e-8
Banana,uncorrectHMC,31,uncorrectHMC,31,50,2.8555206136499063e-10
Banana,uncorrectHMC,31,uncorrectHMC,31,100,1.1274184516178986e-8
Banana,uncorrectHMC,31,uncorrectHMC,31,200,3.4670429051163136
Banana,uncorrectHMC,31,uncorrectHMC,31,300,3.431387960932497
Banana,uncorrectHMC,31,uncorrectHMC,31,400,2.2668277376247348
Banana,uncorrectHMC,31,uncorrectHMC,31,500,5.71061881238272
Banana,uncorrectHMC,31,uncorrectHMC,31,600,6.196549920166831
Banana,uncorrectHMC,31,uncorrectHMC,31,700,7.557802181094266
Banana,uncorrectHMC,31,uncorrectHMC,31,800,4.372724001949964
Banana,uncorrectHMC,31,uncorrectHMC,31,900,5.757473359021164
Banana,uncorrectHMC,31,uncorrectHMC,31,1000,6.047913503464166
Banana,uncorrectHMC,31,uncorrectHMC,31,1100,6.639717814932185
Banana,uncorrectHMC,31,uncorrectHMC,31,1200,5.802047416162518
Banana,uncorrectHMC,32,uncorrectHMC,32,10,4.131079852689411e-11
Banana,uncorrectHMC,32,uncorrectHMC,32,20,1.3699565767031857e-11
Banana,uncorrectHMC,32,uncorrectHMC,32,50,1.4821630374123735e-10
Banana,uncorrectHMC,32,uncorrectHMC,32,100,5.708383246312323e-10
Banana,uncorrectHMC,32,uncorrectHMC,32,200,0.038257730823623624
Banana,uncorrectHMC,32,uncorrectHMC,32,300,4.755043055463603
Banana,uncorrectHMC,32,uncorrectHMC,32,400,4.648396166516104
Banana,uncorrectHMC,32,uncorrectHMC,32,500,3.209183854902808
Banana,uncorrectHMC,32,uncorrectHMC,32,600,4.8775135636087255
Banana,uncorrectHMC,32,uncorrectHMC,32,700,3.184458280782781
Banana,uncorrectHMC,32,uncorrectHMC,32,800,5.841490729116936
Banana,uncorrectHMC,32,uncorrectHMC,32,900,6.724744550469553
Banana,uncorrectHMC,32,uncorrectHMC,32,1000,4.753391964792626
Banana,uncorrectHMC,32,uncorrectHMC,32,1100,3.0457066825998345
Banana,uncorrectHMC,32,uncorrectHMC,32,1200,3.9887420553156305
Banana,uncorrectHMC,4,uncorrectHMC,4,10,3.103329862149751e-10
Banana,uncorrectHMC,4,uncorrectHMC,4,20,3.0009203080468405e-13
Banana,uncorrectHMC,4,uncorrectHMC,4,50,0.0028605804711031033
Banana,uncorrectHMC,4,uncorrectHMC,4,100,1.986539778121794e-9
Banana,uncorrectHMC,4,uncorrectHMC,4,200,2.425054497538022
Banana,uncorrectHMC,4,uncorrectHMC,4,300,3.3924120146401093
Banana,uncorrectHMC,4,uncorrectHMC,4,400,2.5304157311524857
Banana,uncorrectHMC,4,uncorrectHMC,4,500,2.213229744428394
Banana,uncorrectHMC,4,uncorrectHMC,4,600,3.930138916578698
Banana,uncorrectHMC,4,uncorrectHMC,4,700,4.869470571292626
Banana,uncorrectHMC,4,uncorrectHMC,4,800,5.396753057801711
Banana,uncorrectHMC,4,uncorrectHMC,4,900,4.991218605887983
Banana,uncorrectHMC,4,uncorrectHMC,4,1000,5.244822568563471
Banana,uncorrectHMC,4,uncorrectHMC,4,1100,6.245765103682858
Banana,uncorrectHMC,4,uncorrectHMC,4,1200,4.001334903114177
Banana,uncorrectHMC,5,uncorrectHMC,5,10,0.000876926643195991
Banana,uncorrectHMC,5,uncorrectHMC,5,20,1.1317975441468355
Banana,uncorrectHMC,5,uncorrectHMC,5,50,0.00022560673285211154
Banana,uncorrectHMC,5,uncorrectHMC,5,100,7.8102189351077e-12
Banana,uncorrectHMC,5,uncorrectHMC,5,200,1.4645163241457841
Banana,uncorrectHMC,5,uncorrectHMC,5,300,4.620826347859131
Banana,uncorrectHMC,5,uncorrectHMC,5,400,5.387028570285894
Banana,uncorrectHMC,5,uncorrectHMC,5,500,7.364942585522091
Banana,uncorrectHMC,5,uncorrectHMC,5,600,4.3112176937135676
Banana,uncorrectHMC,5,uncorrectHMC,5,700,6.18222385954426
Banana,uncorrectHMC,5,uncorrectHMC,5,800,3.2612870099325666
Banana,uncorrectHMC,5,uncorrectHMC,5,900,4.9500101091148725
Banana,uncorrectHMC,5,uncorrectHMC,5,1000,6.235344928111536
Banana,uncorrectHMC,5,uncorrectHMC,5,1100,17.14499490485889
Banana,uncorrectHMC,5,uncorrectHMC,5,1200,5.812706630685544
Banana,uncorrectHMC,6,uncorrectHMC,6,10,1.0697425177845404e-14
Banana,uncorrectHMC,6,uncorrectHMC,6,20,3.9169621233634955e-9
Banana,uncorrectHMC,6,uncorrectHMC,6,50,4.51887249696745e-9
Banana,uncorrectHMC,6,uncorrectHMC,6,100,1.293307521180255e-6
Banana,uncorrectHMC,6,uncorrectHMC,6,200,2.475800123186789
Banana,uncorrectHMC,6,uncorrectHMC,6,300,2.4462640737717605
Banana,uncorrectHMC,6,uncorrectHMC,6,400,2.5336416786907954
Banana,uncorrectHMC,6,uncorrectHMC,6,500,5.058451455779154
Banana,uncorrectHMC,6,uncorrectHMC,6,600,4.19197682133169
Banana,uncorrectHMC,6,uncorrectHMC,6,700,4.223783099017553
Banana,uncorrectHMC,6,uncorrectHMC,6,800,4.013912921005697
Banana,uncorrectHMC,6,uncorrectHMC,6,900,3.993783165068306
Banana,uncorrectHMC,6,uncorrectHMC,6,1000,2.9447532859710455
Banana,uncorrectHMC,6,uncorrectHMC,6,1100,4.290808365345707
Banana,uncorrectHMC,6,uncorrectHMC,6,1200,5.487091563308647
Banana,uncorrectHMC,7,uncorrectHMC,7,10,4.85898591031604e-14
Banana,uncorrectHMC,7,uncorrectHMC,7,20,4.172477794270713e-8
Banana,uncorrectHMC,7,uncorrectHMC,7,50,1.9681027517340623e-5
Banana,uncorrectHMC,7,uncorrectHMC,7,100,1.6523512510513893e-7
Banana,uncorrectHMC,7,uncorrectHMC,7,200,4.664957938068189
Banana,uncorrectHMC,7,uncorrectHMC,7,300,3.7210185469751362
Banana,uncorrectHMC,7,uncorrectHMC,7,400,1.48635413977798
Banana,uncorrectHMC,7,uncorrectHMC,7,500,6.289617942343409
Banana,uncorrectHMC,7,uncorrectHMC,7,600,7.437132175384298
Banana,uncorrectHMC,7,uncorrectHMC,7,700,1.955943622589662
Banana,uncorrectHMC,7,uncorrectHMC,7,800,3.066744145682929
Banana,uncorrectHMC,7,uncorrectHMC,7,900,3.6433923937948833
Banana,uncorrectHMC,7,uncorrectHMC,7,1000,6.746867702116059
Banana,uncorrectHMC,7,uncorrectHMC,7,1100,3.3066975221476254
Banana,uncorrectHMC,7,uncorrectHMC,7,1200,3.4984000037295586
Banana,uncorrectHMC,8,uncorrectHMC,8,10,5.3397286557746306e-12
Banana,uncorrectHMC,8,uncorrectHMC,8,20,6.087612856556401e-11
Banana,uncorrectHMC,8,uncorrectHMC,8,50,2.2614361642788156e-10
Banana,uncorrectHMC,8,uncorrectHMC,8,100,1.8079821015047934
Banana,uncorrectHMC,8,uncorrectHMC,8,200,1.4162598869937777
Banana,uncorrectHMC,8,uncorrectHMC,8,300,3.8279612798280236
Banana,uncorrectHMC,8,uncorrectHMC,8,400,2.957577671453073
Banana,uncorrectHMC,8,uncorrectHMC,8,500,5.2296528287377715
Banana,uncorrectHMC,8,uncorrectHMC,8,600,7.779993248726798
Banana,uncorrectHMC,8,uncorrectHMC,8,700,3.3129008063003367
Banana,uncorrectHMC,8,uncorrectHMC,8,800,2.8448654994911617
Banana,uncorrectHMC,8,uncorrectHMC,8,900,5.008346002167731
Banana,uncorrectHMC,8,uncorrectHMC,8,1000,2.33563877888027
Banana,uncorrectHMC,8,uncorrectHMC,8,1100,3.8716514950310104
Banana,uncorrectHMC,8,uncorrectHMC,8,1200,5.747907313544812
Banana,uncorrectHMC,9,uncorrectHMC,9,10,3.8615497563098444e-14
Banana,uncorrectHMC,9,uncorrectHMC,9,20,1.2519948474391241e-12
Banana,uncorrectHMC,9,uncorrectHMC,9,50,4.631144056864546e-6
Banana,uncorrectHMC,9,uncorrectHMC,9,100,6.198620213967385e-5
Banana,uncorrectHMC,9,uncorrectHMC,9,200,1.9699074868635684
Banana,uncorrectHMC,9,uncorrectHMC,9,300,2.267472245314388
Banana,uncorrectHMC,9,uncorrectHMC,9,400,1.853952718633134
Banana,uncorrectHMC,9,uncorrectHMC,9,500,5.824691247966649
Banana,uncorrectHMC,9,uncorrectHMC,9,600,6.94412847564726
Banana,uncorrectHMC,9,uncorrectHMC,9,700,6.29379988685784
Banana,uncorrectHMC,9,uncorrectHMC,9,800,9.547078209138663
Banana,uncorrectHMC,9,uncorrectHMC,9,900,7.873474341720435
Banana,uncorrectHMC,9,uncorrectHMC,9,1000,5.991739747605436
Banana,uncorrectHMC,9,uncorrectHMC,9,1100,7.304837828776321
Banana,uncorrectHMC,9,uncorrectHMC,9,1200,8.074979510331579
Cross,HMC,1,HMC,1,10,1.7486012637846216e-15
Cross,HMC,1,HMC,1,20,2.1608388549756353e-15
Cross,HMC,1,HMC,1,50,9.424690056794097e-14
Cross,HMC,1,HMC,1,100,1.1281549911064096e-10
Cross,HMC,1,HMC,1,200,2.6250612062245474e-10
Cross,HMC,1,HMC,1,300,1.187715482822871e-10
Cross,HMC,1,HMC,1,400,0.0003995438285639124
Cross,HMC,1,HMC,1,500,0.273849366393425
Cross,HMC,1,HMC,1,600,4.197744341919383
Cross,HMC,1,HMC,1,700,5.048054125731306
Cross,HMC,1,HMC,1,800,1.1462086542323981
Cross,HMC,1,HMC,1,900,2.7607959149046035
Cross,HMC,1,HMC,1,1000,0.9321262642011067
Cross,HMC,1,HMC,1,1100,7.111856391624528
Cross,HMC,1,HMC,1,1200,2.8196041018071183
Cross,HMC,10,HMC,10,10,2.9781357557861763e-15
Cross,HMC,10,HMC,10,20,4.339200560968273e-15
Cross,HMC,10,HMC,10,50,8.219822036333451e-15
Cross,HMC,10,HMC,10,100,2.1332072669396977e-11
Cross,HMC,10,HMC,10,200,1.9350292700950136e-9
Cross,HMC,10,HMC,10,300,2.5007461356801838e-8
Cross,HMC,10,HMC,10,400,0.004289610703210574
Cross,HMC,10,HMC,10,500,0.0008130974477945155
Cross,HMC,10,HMC,10,600,0.0036769025917490557
Cross,HMC,10,HMC,10,700,2.891309185151813
Cross,HMC,10,HMC,10,800,4.779655736232908
Cross,HMC,10,HMC,10,900,1.154063399956099
Cross,HMC,10,HMC,10,1000,2.295368682226059
Cross,HMC,10,HMC,10,1100,3.7130992373081977
Cross,HMC,10,HMC,10,1200,3.0053273624108168
Cross,HMC,11,HMC,11,10,2.7393150677925177e-15
Cross,HMC,11,HMC,11,20,2.6025696886953988e-14
Cross,HMC,11,HMC,11,50,7.639971268374344e-13
Cross,HMC,11,HMC,11,100,8.288212094228646e-12
Cross,HMC,11,HMC,11,200,2.650048480147638e-10
Cross,HMC,11,HMC,11,300,4.955771150526007e-10
Cross,HMC,11,HMC,11,400,0.0009834598269994358
Cross,HMC,11,HMC,11,500,0.002311759171329522
Cross,HMC,11,HMC,11,600,0.00016384750401683758
Cross,HMC,11,HMC,11,700,3.9610160834619546
Cross,HMC,11,HMC,11,800,5.861493794938651
Cross,HMC,11,HMC,11,900,1.0732328257686945
Cross,HMC,11,HMC,11,1000,2.448109606225079
Cross,HMC,11,HMC,11,1100,4.235147734000178
Cross,HMC,11,HMC,11,1200,3.9189925504266863
Cross,HMC,12,HMC,12,10,2.4056355595025977e-15
Cross,HMC,12,HMC,12,20,1.7010341408823585e-15
Cross,HMC,12,HMC,12,50,6.36037531801447e-14
Cross,HMC,12,HMC,12,100,9.54459400839326e-14
Cross,HMC,12,HMC,12,200,1.3547227208425266e-9
