seed,tracetype,target,kernel,iter,d1,d2,ldr,dr
1,mcmc,Banana,MF.RWMH,1362,-4.248029469156943,-9.19843316916202,-193.3935995667137,-1.0
1,mcmc,Banana,MF.RWMH,1363,-4.248029469156943,-9.19843316916202,-193.3935995667137,-1.0
1,mcmc,Banana,MF.RWMH,1364,-4.512246015973093,-8.992114165979936,-191.4845348664727,-1.0
1,mcmc,Banana,MF.RWMH,1365,-4.512246015973093,-8.992114165979936,-191.4845348664727,-1.0
1,mcmc,Banana,MF.RWMH,1366,-4.206868363673648,-9.17207774379202,-192.13045376243335,-1.0
1,mcmc,Banana,MF.RWMH,1367,-4.206868363673648,-9.17207774379202,-192.13045376243335,-1.0
1,mcmc,Banana,MF.RWMH,1368,-4.206868363673648,-9.17207774379202,-192.13045376243335,-1.0
1,mcmc,Banana,MF.RWMH,1369,-4.206868363673648,-9.17207774379202,-192.13045376243335,-1.0
1,mcmc,Banana,MF.RWMH,1370,-4.282010962364395,-9.186430977349973,-193.75124977309696,-1.0
1,mcmc,Banana,MF.RWMH,1371,-4.282010962364395,-9.186430977349973,-193.75124977309696,-1.0
1,mcmc,Banana,MF.RWMH,1372,-4.282010962364395,-9.186430977349973,-193.75124977309696,-1.0
1,mcmc,Banana,MF.RWMH,1373,-4.282010962364395,-9.186430977349973,-193.75124977309696,-1.0
1,mcmc,Banana,MF.RWMH,1374,-4.282010962364395,-9.186430977349973,-193.75124977309696,-1.0
1,mcmc,Banana,MF.RWMH,1375,-4.483467799855212,-9.604440680339474,-203.74336763766618,-1.0
1,mcmc,Banana,MF.RWMH,1376,-4.439698028400606,-8.781828118516964,-187.42421638691957,-1.0
1,mcmc,Banana,MF.RWMH,1377,-4.439698028400606,-8.781828118516964,-187.42421638691957,-1.0
1,mcmc,Banana,MF.RWMH,1378,-4.439698028400606,-8.781828118516964,-187.42421638691957,-1.0
1,mcmc,Banana,MF.RWMH,1379,-4.404741922563694,-8.368620601667796,-179.42828532184805,-1.0
1,mcmc,Banana,MF.RWMH,1380,-4.404741922563694,-8.368620601667796,-179.42828532184805,-1.0
1,mcmc,Banana,MF.RWMH,1381,-4.38942795739375,-8.409663701955102,-180.20908096500304,-1.0
1,mcmc,Banana,MF.RWMH,1382,-4.38942795739375,-8.409663701955102,-180.20908096500304,-1.0
1,mcmc,Banana,MF.RWMH,1383,-4.38942795739375,-8.409663701955102,-180.20908096500304,-1.0
1,mcmc,Banana,MF.RWMH,1384,-4.04423693338308,-8.146781294574964,-171.3772163421243,-1.0
1,mcmc,Banana,MF.RWMH,1385,-4.04423693338308,-8.146781294574964,-171.3772163421243,-1.0
1,mcmc,Banana,MF.RWMH,1386,-4.311668801264046,-8.49122858458877,-181.398712268455,-1.0
1,mcmc,Banana,MF.RWMH,1387,-4.256973541535366,-8.103395026026456,-173.9293095500402,-1.0
1,mcmc,Banana,MF.RWMH,1388,-4.256973541535366,-8.103395026026456,-173.9293095500402,-1.0
1,mcmc,Banana,MF.RWMH,1389,-4.256973541535366,-8.103395026026456,-173.9293095500402,-1.0
1,mcmc,Banana,MF.RWMH,1390,-4.256973541535366,-8.103395026026456,-173.9293095500402,-1.0
1,mcmc,Banana,MF.RWMH,1391,-4.256973541535366,-8.103395026026456,-173.9293095500402,-1.0
1,mcmc,Banana,MF.RWMH,1392,-4.256973541535366,-8.103395026026456,-173.9293095500402,-1.0
1,mcmc,Banana,MF.RWMH,1393,-4.225188564752446,-7.218676344077346,-158.03150913839758,-1.0
1,mcmc,Banana,MF.RWMH,1394,-4.225188564752446,-7.218676344077346,-158.03150913839758,-1.0
1,mcmc,Banana,MF.RWMH,1395,-4.225188564752446,-7.218676344077346,-158.03150913839758,-1.0
1,mcmc,Banana,MF.RWMH,1396,-4.225188564752446,-7.218676344077346,-158.03150913839758,-1.0
1,mcmc,Banana,MF.RWMH,1397,-4.225188564752446,-7.218676344077346,-158.03150913839758,-1.0
1,mcmc,Banana,MF.RWMH,1398,-4.225188564752446,-7.218676344077346,-158.03150913839758,-1.0
1,mcmc,Banana,MF.RWMH,1399,-4.225188564752446,-7.218676344077346,-158.03150913839758,-1.0
1,mcmc,Banana,MF.RWMH,1400,-4.225188564752446,-7.218676344077346,-158.03150913839758,-1.0
1,mcmc,Banana,MF.RWMH,1401,-4.225188564752446,-7.218676344077346,-158.03150913839758,-1.0
1,mcmc,Banana,MF.RWMH,1402,-4.225188564752446,-7.218676344077346,-158.03150913839758,-1.0
1,mcmc,Banana,MF.RWMH,1403,-4.225188564752446,-7.218676344077346,-158.03150913839758,-1.0
1,mcmc,Banana,MF.RWMH,1404,-4.225188564752446,-7.218676344077346,-158.03150913839758,-1.0
1,mcmc,Banana,MF.RWMH,1405,-4.070824115309127,-7.410176445432582,-159.90242009081183,-1.0
1,mcmc,Banana,MF.RWMH,1406,-4.119047647532555,-7.696927126673256,-165.3443094984805,-1.0
1,mcmc,Banana,MF.RWMH,1407,-4.123426461928058,-7.312072969911263,-158.94583918530998,-1.0
1,mcmc,Banana,MF.RWMH,1408,-4.256517958055804,-7.635938218633884,-165.55583323706063,-1.0
1,mcmc,Banana,MF.RWMH,1409,-4.026054967044496,-8.03297500536532,-169.13944513402146,-1.0
1,mcmc,Banana,MF.RWMH,1410,-4.026054967044496,-8.03297500536532,-169.13944513402146,-1.0
1,mcmc,Banana,MF.RWMH,1411,-4.026054967044496,-8.03297500536532,-169.13944513402146,-1.0
1,mcmc,Banana,MF.RWMH,1412,-4.026054967044496,-8.03297500536532,-169.13944513402146,-1.0
1,mcmc,Banana,MF.RWMH,1413,-4.026054967044496,-8.03297500536532,-169.13944513402146,-1.0
1,mcmc,Banana,MF.RWMH,1414,-4.026054967044496,-8.03297500536532,-169.13944513402146,-1.0
1,mcmc,Banana,MF.RWMH,1415,-3.9990895641954305,-7.7349706779612255,-163.8074065422265,-1.0
1,mcmc,Banana,MF.RWMH,1416,-3.9360337098607143,-7.460619793151192,-158.13073977758293,-1.0
1,mcmc,Banana,MF.RWMH,1417,-3.9360337098607143,-7.460619793151192,-158.13073977758293,-1.0
1,mcmc,Banana,MF.RWMH,1418,-3.9360337098607143,-7.460619793151192,-158.13073977758293,-1.0
1,mcmc,Banana,MF.RWMH,1419,-3.9360337098607143,-7.460619793151192,-158.13073977758293,-1.0
1,mcmc,Banana,MF.RWMH,1420,-3.9360337098607143,-7.460619793151192,-158.13073977758293,-1.0
1,mcmc,Banana,MF.RWMH,1421,-4.115521524858481,-8.036946825634827,-170.98092800212973,-1.0
1,mcmc,Banana,MF.RWMH,1422,-4.115521524858481,-8.036946825634827,-170.98092800212973,-1.0
1,mcmc,Banana,MF.RWMH,1423,-4.115521524858481,-8.036946825634827,-170.98092800212973,-1.0
1,mcmc,Banana,MF.RWMH,1424,-4.115521524858481,-8.036946825634827,-170.98092800212973,-1.0
1,mcmc,Banana,MF.RWMH,1425,-4.115521524858481,-8.036946825634827,-170.98092800212973,-1.0
1,mcmc,Banana,MF.RWMH,1426,-4.415067349897686,-8.481501671689065,-181.59630396872794,-1.0
1,mcmc,Banana,MF.RWMH,1427,-4.415067349897686,-8.481501671689065,-181.59630396872794,-1.0
1,mcmc,Banana,MF.RWMH,1428,-4.415067349897686,-8.481501671689065,-181.59630396872794,-1.0
1,mcmc,Banana,MF.RWMH,1429,-4.415067349897686,-8.481501671689065,-181.59630396872794,-1.0
1,mcmc,Banana,MF.RWMH,1430,-4.25799119546898,-8.344222705867784,-178.2538513171584,-1.0
1,mcmc,Banana,MF.RWMH,1431,-4.25799119546898,-8.344222705867784,-178.2538513171584,-1.0
1,mcmc,Banana,MF.RWMH,1432,-4.25799119546898,-8.344222705867784,-178.2538513171584,-1.0
1,mcmc,Banana,MF.RWMH,1433,-4.25799119546898,-8.344222705867784,-178.2538513171584,-1.0
1,mcmc,Banana,MF.RWMH,1434,-4.25799119546898,-8.344222705867784,-178.2538513171584,-1.0
1,mcmc,Banana,MF.RWMH,1435,-4.25799119546898,-8.344222705867784,-178.2538513171584,-1.0
1,mcmc,Banana,MF.RWMH,1436,-4.25799119546898,-8.344222705867784,-178.2538513171584,-1.0
1,mcmc,Banana,MF.RWMH,1437,-4.25799119546898,-8.344222705867784,-178.2538513171584,-1.0
1,mcmc,Banana,MF.RWMH,1438,-4.25799119546898,-8.344222705867784,-178.2538513171584,-1.0
1,mcmc,Banana,MF.RWMH,1439,-4.169839005974394,-8.029828890580616,-171.69199730186236,-1.0
1,mcmc,Banana,MF.RWMH,1440,-4.169839005974394,-8.029828890580616,-171.69199730186236,-1.0
1,mcmc,Banana,MF.RWMH,1441,-4.169839005974394,-8.029828890580616,-171.69199730186236,-1.0
1,mcmc,Banana,MF.RWMH,1442,-4.377967615402959,-7.9135705935255904,-170.7871292064678,-1.0
1,mcmc,Banana,MF.RWMH,1443,-4.377967615402959,-7.9135705935255904,-170.7871292064678,-1.0
1,mcmc,Banana,MF.RWMH,1444,-4.0267542441223565,-7.631762463707258,-162.73535492928818,-1.0
1,mcmc,Banana,MF.RWMH,1445,-4.080577315449891,-8.377841566372714,-175.95047756627676,-1.0
1,mcmc,Banana,MF.RWMH,1446,-4.310357013082772,-7.868616131671317,-169.95089733426016,-1.0
1,mcmc,Banana,MF.RWMH,1447,-4.310357013082772,-7.868616131671317,-169.95089733426016,-1.0
1,mcmc,Banana,MF.RWMH,1448,-4.310357013082772,-7.868616131671317,-169.95089733426016,-1.0
1,mcmc,Banana,MF.RWMH,1449,-4.244796968761787,-7.9648691597591235,-171.35786512119668,-1.0
1,mcmc,Banana,MF.RWMH,1450,-4.332661086127944,-8.863245025082392,-188.45023840867594,-1.0
1,mcmc,Banana,MF.RWMH,1451,-4.181606643097501,-8.473693961946019,-179.51561563763025,-1.0
1,mcmc,Banana,MF.RWMH,1452,-4.181606643097501,-8.473693961946019,-179.51561563763025,-1.0
1,mcmc,Banana,MF.RWMH,1453,-4.181606643097501,-8.473693961946019,-179.51561563763025,-1.0
1,mcmc,Banana,MF.RWMH,1454,-4.363507314248678,-9.073248592645754,-192.65809007323264,-1.0
1,mcmc,Banana,MF.RWMH,1455,-4.363507314248678,-9.073248592645754,-192.65809007323264,-1.0
1,mcmc,Banana,MF.RWMH,1456,-4.363507314248678,-9.073248592645754,-192.65809007323264,-1.0
1,mcmc,Banana,MF.RWMH,1457,-4.363507314248678,-9.073248592645754,-192.65809007323264,-1.0
1,mcmc,Banana,MF.RWMH,1458,-4.363507314248678,-9.073248592645754,-192.65809007323264,-1.0
1,mcmc,Banana,MF.RWMH,1459,-4.363507314248678,-9.073248592645754,-192.65809007323264,-1.0
1,mcmc,Banana,MF.RWMH,1460,-4.4840935936177875,-9.159937199919664,-194.89313311997637,-1.0
1,mcmc,Banana,MF.RWMH,1461,-4.44108495216387,-8.719045271350918,-186.1990131299298,-1.0
1,mcmc,Banana,MF.RWMH,1462,-4.44108495216387,-8.719045271350918,-186.1990131299298,-1.0
1,mcmc,Banana,MF.RWMH,1463,-4.44108495216387,-8.719045271350918,-186.1990131299298,-1.0
1,mcmc,Banana,MF.RWMH,1464,-4.44108495216387,-8.719045271350918,-186.1990131299298,-1.0
1,mcmc,Banana,MF.RWMH,1465,-4.313409291546012,-8.652494650111318,-184.37953060638367,-1.0
1,mcmc,Banana,MF.RWMH,1466,-4.313409291546012,-8.652494650111318,-184.37953060638367,-1.0
1,mcmc,Banana,MF.RWMH,1467,-4.244189661933091,-8.399237401696805,-179.0868803656991,-1.0
1,mcmc,Banana,MF.RWMH,1468,-4.244189661933091,-8.399237401696805,-179.0868803656991,-1.0
1,mcmc,Banana,MF.RWMH,1469,-4.268424119145508,-8.203573219001436,-175.82241704098465,-1.0
1,mcmc,Banana,MF.RWMH,1470,-4.268424119145508,-8.203573219001436,-175.82241704098465,-1.0
1,mcmc,Banana,MF.RWMH,1471,-4.268424119145508,-8.203573219001436,-175.82241704098465,-1.0
1,mcmc,Banana,MF.RWMH,1472,-4.268424119145508,-8.203573219001436,-175.82241704098465,-1.0
1,mcmc,Banana,MF.RWMH,1473,-4.268424119145508,-8.203573219001436,-175.82241704098465,-1.0
1,mcmc,Banana,MF.RWMH,1474,-4.268424119145508,-8.203573219001436,-175.82241704098465,-1.0
1,mcmc,Banana,MF.RWMH,1475,-4.235269077720346,-8.088097122934775,-173.46438537485966,-1.0
1,mcmc,Banana,MF.RWMH,1476,-4.235269077720346,-8.088097122934775,-173.46438537485966,-1.0
1,mcmc,Banana,MF.RWMH,1477,-4.235269077720346,-8.088097122934775,-173.46438537485966,-1.0
1,mcmc,Banana,MF.RWMH,1478,-4.235269077720346,-8.088097122934775,-173.46438537485966,-1.0
1,mcmc,Banana,MF.RWMH,1479,-4.235269077720346,-8.088097122934775,-173.46438537485966,-1.0
1,mcmc,Banana,MF.RWMH,1480,-4.235269077720346,-8.088097122934775,-173.46438537485966,-1.0
1,mcmc,Banana,MF.RWMH,1481,-4.235269077720346,-8.088097122934775,-173.46438537485966,-1.0
1,mcmc,Banana,MF.RWMH,1482,-4.326087782113807,-8.57616547127703,-183.0726504339368,-1.0
1,mcmc,Banana,MF.RWMH,1483,-4.326087782113807,-8.57616547127703,-183.0726504339368,-1.0
1,mcmc,Banana,MF.RWMH,1484,-4.326087782113807,-8.57616547127703,-183.0726504339368,-1.0
1,mcmc,Banana,MF.RWMH,1485,-4.601401331626833,-7.830199699931633,-166.4740112819108,-1.0
1,mcmc,Banana,MF.RWMH,1486,-4.601401331626833,-7.830199699931633,-166.4740112819108,-1.0
1,mcmc,Banana,MF.RWMH,1487,-4.601401331626833,-7.830199699931633,-166.4740112819108,-1.0
1,mcmc,Banana,MF.RWMH,1488,-4.581147975805034,-8.068553514733509,-171.84841560762766,-1.0
1,mcmc,Banana,MF.RWMH,1489,-4.069558127486314,-8.52600186463993,-178.12703994988237,-1.0
1,mcmc,Banana,MF.RWMH,1490,-4.069558127486314,-8.52600186463993,-178.12703994988237,-1.0
1,mcmc,Banana,MF.RWMH,1491,-4.069558127486314,-8.52600186463993,-178.12703994988237,-1.0
1,mcmc,Banana,MF.RWMH,1492,-4.069558127486314,-8.52600186463993,-178.12703994988237,-1.0
1,mcmc,Banana,MF.RWMH,1493,-4.069558127486314,-8.52600186463993,-178.12703994988237,-1.0
1,mcmc,Banana,MF.RWMH,1494,-4.069558127486314,-8.52600186463993,-178.12703994988237,-1.0
1,mcmc,Banana,MF.RWMH,1495,-4.069558127486314,-8.52600186463993,-178.12703994988237,-1.0
1,mcmc,Banana,MF.RWMH,1496,-4.069558127486314,-8.52600186463993,-178.12703994988237,-1.0
1,mcmc,Banana,MF.RWMH,1497,-4.069558127486314,-8.52600186463993,-178.12703994988237,-1.0
1,mcmc,Banana,MF.RWMH,1498,-4.043117466846082,-8.33324366003318,-174.3614670480187,-1.0
1,mcmc,Banana,MF.RWMH,1499,-4.3045285719263475,-9.03342989708288,-191.28086367745277,-1.0
1,mcmc,Banana,MF.RWMH,1500,-4.3045285719263475,-9.03342989708288,-191.28086367745277,-1.0
1,mcmc,Banana,MF.RWMH,1501,-4.3045285719263475,-9.03342989708288,-191.28086367745277,-1.0
1,mcmc,Banana,MF.RWMH,1502,-4.3045285719263475,-9.03342989708288,-191.28086367745277,-1.0
1,mcmc,Banana,MF.RWMH,1503,-4.3045285719263475,-9.03342989708288,-191.28086367745277,-1.0
1,mcmc,Banana,MF.RWMH,1504,-4.3045285719263475,-9.03342989708288,-191.28086367745277,-1.0
1,mcmc,Banana,MF.RWMH,1505,-4.335073300943366,-9.083273133284353,-192.56403226340817,-1.0
1,mcmc,Banana,MF.RWMH,1506,-4.335073300943366,-9.083273133284353,-192.56403226340817,-1.0
1,mcmc,Banana,MF.RWMH,1507,-4.335073300943366,-9.083273133284353,-192.56403226340817,-1.0
1,mcmc,Banana,MF.RWMH,1508,-4.335073300943366,-9.083273133284353,-192.56403226340817,-1.0
1,mcmc,Banana,MF.RWMH,1509,-4.335073300943366,-9.083273133284353,-192.56403226340817,-1.0
1,mcmc,Banana,MF.RWMH,1510,-4.335073300943366,-9.083273133284353,-192.56403226340817,-1.0
1,mcmc,Banana,MF.RWMH,1511,-4.335073300943366,-9.083273133284353,-192.56403226340817,-1.0
1,mcmc,Banana,MF.RWMH,1512,-4.335073300943366,-9.083273133284353,-192.56403226340817,-1.0
1,mcmc,Banana,MF.RWMH,1513,-4.335073300943366,-9.083273133284353,-192.56403226340817,-1.0
1,mcmc,Banana,MF.RWMH,1514,-4.335073300943366,-9.083273133284353,-192.56403226340817,-1.0
1,mcmc,Banana,MF.RWMH,1515,-4.335073300943366,-9.083273133284353,-192.56403226340817,-1.0
1,mcmc,Banana,MF.RWMH,1516,-4.335073300943366,-9.083273133284353,-192.56403226340817,-1.0
1,mcmc,Banana,MF.RWMH,1517,-4.335073300943366,-9.083273133284353,-192.56403226340817,-1.0
1,mcmc,Banana,MF.RWMH,1518,-4.335073300943366,-9.083273133284353,-192.56403226340817,-1.0
1,mcmc,Banana,MF.RWMH,1519,-4.454085654662833,-8.801004194046861,-187.79881263042859,-1.0
1,mcmc,Banana,MF.RWMH,1520,-4.454085654662833,-8.801004194046861,-187.79881263042859,-1.0
1,mcmc,Banana,MF.RWMH,1521,-4.454085654662833,-8.801004194046861,-187.79881263042859,-1.0
1,mcmc,Banana,MF.RWMH,1522,-4.454085654662833,-8.801004194046861,-187.79881263042859,-1.0
1,mcmc,Banana,MF.RWMH,1523,-4.454085654662833,-8.801004194046861,-187.79881263042859,-1.0
1,mcmc,Banana,MF.RWMH,1524,-4.454085654662833,-8.801004194046861,-187.79881263042859,-1.0
1,mcmc,Banana,MF.RWMH,1525,-4.454085654662833,-8.801004194046861,-187.79881263042859,-1.0
1,mcmc,Banana,MF.RWMH,1526,-4.454085654662833,-8.801004194046861,-187.79881263042859,-1.0
1,mcmc,Banana,MF.RWMH,1527,-4.454085654662833,-8.801004194046861,-187.79881263042859,-1.0
1,mcmc,Banana,MF.RWMH,1528,-4.287783938015879,-8.901871158347404,-188.66449660529673,-1.0
1,mcmc,Banana,MF.RWMH,1529,-4.287783938015879,-8.901871158347404,-188.66449660529673,-1.0
1,mcmc,Banana,MF.RWMH,1530,-4.418135407298092,-9.072169216473396,-193.0068736219086,-1.0
1,mcmc,Banana,MF.RWMH,1531,-4.418135407298092,-9.072169216473396,-193.0068736219086,-1.0
1,mcmc,Banana,MF.RWMH,1532,-4.418135407298092,-9.072169216473396,-193.0068736219086,-1.0
1,mcmc,Banana,MF.RWMH,1533,-4.178019521819532,-8.988801859380734,-188.3446935373978,-1.0
1,mcmc,Banana,MF.RWMH,1534,-4.178019521819532,-8.988801859380734,-188.3446935373978,-1.0
1,mcmc,Banana,MF.RWMH,1535,-4.376013465249174,-9.491388885378404,-200.6893741047039,-1.0
1,mcmc,Banana,MF.RWMH,1536,-4.376013465249174,-9.491388885378404,-200.6893741047039,-1.0
1,mcmc,Banana,MF.RWMH,1537,-4.4308957145029835,-9.123910815673186,-194.06604902870845,-1.0
1,mcmc,Banana,MF.RWMH,1538,-4.4308957145029835,-9.123910815673186,-194.06604902870845,-1.0
1,mcmc,Banana,MF.RWMH,1539,-4.4308957145029835,-9.123910815673186,-194.06604902870845,-1.0
1,mcmc,Banana,MF.RWMH,1540,-4.4308957145029835,-9.123910815673186,-194.06604902870845,-1.0
1,mcmc,Banana,MF.RWMH,1541,-4.4308957145029835,-9.123910815673186,-194.06604902870845,-1.0
1,mcmc,Banana,MF.RWMH,1542,-4.284042129079356,-9.072199179430879,-191.70861795351934,-1.0
1,mcmc,Banana,MF.RWMH,1543,-4.367458977858673,-9.758247552388172,-205.6282255216273,-1.0
1,mcmc,Banana,MF.RWMH,1544,-4.299972559348679,-10.445795841267735,-217.0744796495402,-1.0
1,mcmc,Banana,MF.RWMH,1545,-4.493142571128337,-10.635820286477903,-224.4177464260255,-1.0
1,mcmc,Banana,MF.RWMH,1546,-4.553872114383553,-10.744393191770508,-227.28262063889656,-1.0
1,mcmc,Banana,MF.RWMH,1547,-4.553872114383553,-10.744393191770508,-227.28262063889656,-1.0
1,mcmc,Banana,MF.RWMH,1548,-4.553872114383553,-10.744393191770508,-227.28262063889656,-1.0
1,mcmc,Banana,MF.RWMH,1549,-4.553872114383553,-10.744393191770508,-227.28262063889656,-1.0
1,mcmc,Banana,MF.RWMH,1550,-4.42486548534998,-10.15173013441675,-213.9716318854336,-1.0
1,mcmc,Banana,MF.RWMH,1551,-4.42486548534998,-10.15173013441675,-213.9716318854336,-1.0
1,mcmc,Banana,MF.RWMH,1552,-4.42486548534998,-10.15173013441675,-213.9716318854336,-1.0
1,mcmc,Banana,MF.RWMH,1553,-4.42486548534998,-10.15173013441675,-213.9716318854336,-1.0
1,mcmc,Banana,MF.RWMH,1554,-4.42486548534998,-10.15173013441675,-213.9716318854336,-1.0
1,mcmc,Banana,MF.RWMH,1555,-4.679373511162803,-10.466696382896352,-221.71883395380814,-1.0
1,mcmc,Banana,MF.RWMH,1556,-4.679373511162803,-10.466696382896352,-221.71883395380814,-1.0
1,mcmc,Banana,MF.RWMH,1557,-4.679373511162803,-10.466696382896352,-221.71883395380814,-1.0
1,mcmc,Banana,MF.RWMH,1558,-4.46748776495814,-9.78925636250953,-207.3186889119955,-1.0
1,mcmc,Banana,MF.RWMH,1559,-4.46748776495814,-9.78925636250953,-207.3186889119955,-1.0
1,mcmc,Banana,MF.RWMH,1560,-4.46748776495814,-9.78925636250953,-207.3186889119955,-1.0
1,mcmc,Banana,MF.RWMH,1561,-4.46748776495814,-9.78925636250953,-207.3186889119955,-1.0
1,mcmc,Banana,MF.RWMH,1562,-4.46748776495814,-9.78925636250953,-207.3186889119955,-1.0
1,mcmc,Banana,MF.RWMH,1563,-4.46748776495814,-9.78925636250953,-207.3186889119955,-1.0
1,mcmc,Banana,MF.RWMH,1564,-4.46748776495814,-9.78925636250953,-207.3186889119955,-1.0
1,mcmc,Banana,MF.RWMH,1565,-4.46748776495814,-9.78925636250953,-207.3186889119955,-1.0
1,mcmc,Banana,MF.RWMH,1566,-4.46748776495814,-9.78925636250953,-207.3186889119955,-1.0
1,mcmc,Banana,MF.RWMH,1567,-4.451356317779911,-9.756093513286707,-206.5410893773188,-1.0
1,mcmc,Banana,MF.RWMH,1568,-4.451356317779911,-9.756093513286707,-206.5410893773188,-1.0
1,mcmc,Banana,MF.RWMH,1569,-4.451356317779911,-9.756093513286707,-206.5410893773188,-1.0
1,mcmc,Banana,MF.RWMH,1570,-4.451356317779911,-9.756093513286707,-206.5410893773188,-1.0
1,mcmc,Banana,MF.RWMH,1571,-4.419772262249624,-9.06623455403011,-192.89965946459193,-1.0
1,mcmc,Banana,MF.RWMH,1572,-4.419772262249624,-9.06623455403011,-192.89965946459193,-1.0
1,mcmc,Banana,MF.RWMH,1573,-4.419772262249624,-9.06623455403011,-192.89965946459193,-1.0
1,mcmc,Banana,MF.RWMH,1574,-4.419772262249624,-9.06623455403011,-192.89965946459193,-1.0
1,mcmc,Banana,MF.RWMH,1575,-4.419772262249624,-9.06623455403011,-192.89965946459193,-1.0
1,mcmc,Banana,MF.RWMH,1576,-4.419772262249624,-9.06623455403011,-192.89965946459193,-1.0
1,mcmc,Banana,MF.RWMH,1577,-4.419772262249624,-9.06623455403011,-192.89965946459193,-1.0
1,mcmc,Banana,MF.RWMH,1578,-4.419772262249624,-9.06623455403011,-192.89965946459193,-1.0
1,mcmc,Banana,MF.RWMH,1579,-4.419772262249624,-9.06623455403011,-192.89965946459193,-1.0
1,mcmc,Banana,MF.RWMH,1580,-4.419772262249624,-9.06623455403011,-192.89965946459193,-1.0
1,mcmc,Banana,MF.RWMH,1581,-4.419772262249624,-9.06623455403011,-192.89965946459193,-1.0
1,mcmc,Banana,MF.RWMH,1582,-4.284117245090359,-8.982460615291302,-190.08026175913218,-1.0
1,mcmc,Banana,MF.RWMH,1583,-4.284117245090359,-8.982460615291302,-190.08026175913218,-1.0
1,mcmc,Banana,MF.RWMH,1584,-4.284117245090359,-8.982460615291302,-190.08026175913218,-1.0
1,mcmc,Banana,MF.RWMH,1585,-4.284117245090359,-8.982460615291302,-190.08026175913218,-1.0
1,mcmc,Banana,MF.RWMH,1586,-4.284117245090359,-8.982460615291302,-190.08026175913218,-1.0
1,mcmc,Banana,MF.RWMH,1587,-4.284117245090359,-8.982460615291302,-190.08026175913218,-1.0
1,mcmc,Banana,MF.RWMH,1588,-4.284117245090359,-8.982460615291302,-190.08026175913218,-1.0
1,mcmc,Banana,MF.RWMH,1589,-4.284117245090359,-8.982460615291302,-190.08026175913218,-1.0
1,mcmc,Banana,MF.RWMH,1590,-4.37897010094646,-8.211196276837839,-176.4291862056692,-1.0
1,mcmc,Banana,MF.RWMH,1591,-4.21534052050845,-7.5539754756759665,-163.88359628158858,-1.0
1,mcmc,Banana,MF.RWMH,1592,-4.21534052050845,-7.5539754756759665,-163.88359628158858,-1.0
1,mcmc,Banana,MF.RWMH,1593,-4.21534052050845,-7.5539754756759665,-163.88359628158858,-1.0
1,mcmc,Banana,MF.RWMH,1594,-4.158219676056429,-7.945691360163935,-170.0935734781094,-1.0
1,mcmc,Banana,MF.RWMH,1595,-4.158219676056429,-7.945691360163935,-170.0935734781094,-1.0
1,mcmc,Banana,MF.RWMH,1596,-4.158219676056429,-7.945691360163935,-170.0935734781094,-1.0
1,mcmc,Banana,MF.RWMH,1597,-4.158219676056429,-7.945691360163935,-170.0935734781094,-1.0
1,mcmc,Banana,MF.RWMH,1598,-4.158219676056429,-7.945691360163935,-170.0935734781094,-1.0
1,mcmc,Banana,MF.RWMH,1599,-4.158219676056429,-7.945691360163935,-170.0935734781094,-1.0
1,mcmc,Banana,MF.RWMH,1600,-4.158219676056429,-7.945691360163935,-170.0935734781094,-1.0
1,mcmc,Banana,MF.RWMH,1601,-4.158219676056429,-7.945691360163935,-170.0935734781094,-1.0
1,mcmc,Banana,MF.RWMH,1602,-4.158219676056429,-7.945691360163935,-170.0935734781094,-1.0
1,mcmc,Banana,MF.RWMH,1603,-4.158219676056429,-7.945691360163935,-170.0935734781094,-1.0
1,mcmc,Banana,MF.RWMH,1604,-4.158219676056429,-7.945691360163935,-170.0935734781094,-1.0
1,mcmc,Banana,MF.RWMH,1605,-4.158219676056429,-7.945691360163935,-170.0935734781094,-1.0
1,mcmc,Banana,MF.RWMH,1606,-4.158219676056429,-7.945691360163935,-170.0935734781094,-1.0
1,mcmc,Banana,MF.RWMH,1607,-4.158219676056429,-7.945691360163935,-170.0935734781094,-1.0
1,mcmc,Banana,MF.RWMH,1608,-4.502657314777221,-8.634761440687793,-184.3407969365882,-1.0
1,mcmc,Banana,MF.RWMH,1609,-4.502657314777221,-8.634761440687793,-184.3407969365882,-1.0
1,mcmc,Banana,MF.RWMH,1610,-4.502657314777221,-8.634761440687793,-184.3407969365882,-1.0
1,mcmc,Banana,MF.RWMH,1611,-4.502657314777221,-8.634761440687793,-184.3407969365882,-1.0
1,mcmc,Banana,MF.RWMH,1612,-4.502657314777221,-8.634761440687793,-184.3407969365882,-1.0
1,mcmc,Banana,MF.RWMH,1613,-4.502657314777221,-8.634761440687793,-184.3407969365882,-1.0
1,mcmc,Banana,MF.RWMH,1614,-4.502657314777221,-8.634761440687793,-184.3407969365882,-1.0
1,mcmc,Banana,MF.RWMH,1615,-4.32309751407672,-8.510913507225032,-181.8443784353514,-1.0
1,mcmc,Banana,MF.RWMH,1616,-4.305102502742564,-8.064138830098406,-173.5202135622146,-1.0
1,mcmc,Banana,MF.RWMH,1617,-4.305102502742564,-8.064138830098406,-173.5202135622146,-1.0
1,mcmc,Banana,MF.RWMH,1618,-4.305102502742564,-8.064138830098406,-173.5202135622146,-1.0
1,mcmc,Banana,MF.RWMH,1619,-4.305102502742564,-8.064138830098406,-173.5202135622146,-1.0
